;;;;;;;;;;;;;;;;;;
"Абдулхаев Фаррух";;;;;;;;;;;;;;;;;;
"Price List";;;;;;;;;;;;;;;;;;
"03 окт 2024";;;;;;;;;;;;;;;;;;
"в„–";"Code";"Barcode";"Name";"Qty per Box";"Card Number";"Balance";"Your order";"Price Type: Акция";"Акция with margin";"Price Type: Возврат";"Возврат with margin";"Price Type: При 100% Оплате (перечисление)";"При 100% Оплате (перечисление) with margin";"Price Type: Цена договорная (перечисление)";"Цена договорная (перечисление) with margin";"Expiry Date";"Группа";"Producer"
"458";"03004411007033001";;"Сертофен таб.25мг№20";"10";"308000542";"10";;;;;;"46623";"46623";"48065";"48065";"01.07.2026";"НДС";"Dr.Sertus/Турция"
"459";"03004067012001001";;"Стартум лиоф.пор.инъек.+раств.№3";"135";"2254006";"30";;;;;;"83144";"83144";"85715";"85715";"01.10.2025";"НДС";"Dr.Sertus/Турция"
"460";"03004594002006001";;"Флоксимед глаз. ушные капли 0,3% 5мл №1";"180";"311001261";"1";;;;;;"42790";"42790";"44113";"44113";"01.10.2026";"НДС";"Dr.Sertus/Турция"
"461";"03004314007003004";;"Цефподо таб.200мг№20";"100";"2386003";"6";;;;;;"78905";"78905";"81345";"81345";"01.08.2026";"НДС";"Dr.Sertus/Турция"
"462";"03004508022015002";;"Элфунат амп.50мг/мл.5мл№5";"162";"302200800";"37";;;;;;"113212";"113212";"116713";"116713";"01.01.2026";"НДС";"Dr.Sertus/Турция"
"Dr.Theiss Naturwaren GmbH";;;;;;;;;;;;;;;;;;
"463";"A55444";;"Мукоплант сироп от кашля с подорожником 100мл№1";"1";"01083";"115";;;;;;"42887";"42887";"44213";"44213";"01.08.2026";"НДС";"Dr.Theiss Naturwaren GmbH/Германия"
"Drogsan IIaglari San";;;;;;;;;;;;;;;;;;
"464";"03004012002002002";;"Аспан таб.40мг№28";"100";"23I12731B";"49";;;;;;"69281";"69281";"71424";"71424";"01.09.2026";"НДС";"Drogsan IIaglari San/Турция"
"465";"03004452002016003";;"ГрипХот шипуч.гран пор.№12 пакетики";"40";"23K14861A";"70";;;;;;"84885";"84885";"87510";"87510";"01.10.2025";"НДС";"Drogsan IIaglari San/Турция"
"466";"03004411005002001";;"Зералго таб.100мг№15";"100";"23G10041C";"81";;;;;;"29056";"29056";"29955";"29955";"01.07.2026";"НДС";"Drogsan IIaglari San/Турция"
"467";"03004326008169001";;"Мефлоцид р-р.инф.500мг/100мл№1 Левофлоксацин";"50";"24B00270A";"50";;;;;;"78623";"78623";"81055";"81055";"01.02.2027";"НДС";"Drogsan IIaglari San/Турция"
"468";"03004326008135001";;"Мефлоцид таб.500мг№7 Левофлоксацин";"60";"23C04951B";"74";;;;;;"62856";"62856";"64800";"64800";"01.03.2026";"НДС";"Drogsan IIaglari San/Турция"
"469";"03004532005006002";;"Монекс спрей назал.50мкг/доза140 №1";"50";"24D05091A";"74";;;;;;"101321";"101321";"104455";"104455";"01.04.2027";"НДС";"Drogsan IIaglari San/Турция"
"470";"03004554005045001";;"Пулмоксол сироп 15мг/5мл.150мл№1";"50";"24A00651A";"133";;;;;;"28271";"28271";"29145";"29145";"01.01.2027";"НДС";"Drogsan IIaglari San/Турция"
"471";"03004554005045002";;"Пулмоксол сироп 30мг/5мл.150мл.№1";"50";"23L16551A";"31";;;;;;"35260";"35260";"36350";"36350";"01.11.2026";"НДС";"Drogsan IIaglari San/Турция"
"472";"03004334001007001";;"Урфоцин гранулы 3гр №1";"100";"23K15461A";"278";;;;;;"77179";"77179";"79566";"79566";"01.10.2025";"НДС";"Drogsan IIaglari San/Турция"
"473";"03004037006002001";;"Факсимин таб.200мг№12";"40";"23G10731B";"9";;;;;;"93266";"93266";"96150";"96150";"01.07.2026";"НДС";"Drogsan IIaglari San/Турция"
"474";"A32265";;"Кетосид таб. 25мг/4мг №20";"40";"23L18901B";"11";;;;;;"79511";"79511";"81970";"81970";"01.11.2025";"НДС";"Drogsan IIaglari San/Турция"
"475";"A32266";;"Кетосид таб. 25мг/8мг №14";"40";"23L18911A";"9";;;;;;"87106";"87106";"89800";"89800";"01.11.2025";"НДС";"Drogsan IIaglari San/Турция"
"ELASTIC MEDICAL TEX";;;;;;;;;;;;;;;;;;
"476";"A8288";;"Бинт эластичный GT 100мм 1.5м №1";"30";"012024.";"19";;;;;;"6276";"6276";"6470";"6470";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"477";"A14563";;"Бинт эластичный GT 100мм 1м №1";"30";"012024";"44";;;;;;"4763";"4763";"4910";"4910";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"478";"A8279";;"Бинт эластичный GT 100мм 2м №1";"30";"012024";"6";;;;;;"8012";"8012";"8260";"8260";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"479";"A8286";;"Бинт эластичный GT 100мм 4м №1";"30";"012024.";"118";;;;;;"13284";"13284";"13695";"13695";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"480";"A8285";;"Бинт эластичный GT 100мм 5м №1";"30";"032023";"296";;;;;;"16029";"16029";"16525";"16525";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"481";"A11636";;"Бинт эластичный GT 100мм 6м №1";"30";"012024";"74";;;;;;"19056";"19056";"19645";"19645";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"482";"A8293";;"Бинт эластичный GT 120мм 1.5м №1";"30";"032023.";"10";;;;;;"7144";"7144";"7365";"7365";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"483";"A8292";;"Бинт эластичный GT 120мм 2м №1";"30";"012024";"27";;;;;;"9525";"9525";"9820";"9820";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"484";"A8291";;"Бинт эластичный GT 120мм 3м №1";"30";"012024";"168";;;;;;"14293";"14293";"14735";"14735";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"485";"A8290";;"Бинт эластичный GT 120мм 4м №1";"30";"012024.";"50";;;;;;"16422";"16422";"16930";"16930";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"486";"A8289";;"Бинт эластичный GT 120мм 5м №1";"30";"032023";"151";;;;;;"20011";"20011";"20630";"20630";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"487";"A11029";;"Бинт эластичный GT 120мм 6м №1";"30";"032023";"9";;;;;;"23544";"23544";"24272";"24272";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"488";"A9461";;"Бинт эластичный GT 140мм 5м №1";"30";"032023";"68";;;;;;"24216";"24216";"24965";"24965";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"489";"A6139";;"Бинт эластичный GT 140мм 6м №1";"30";"012024";"5";;;;;;"28644";"28644";"29530";"29530";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"490";"A8281";;"Бинт эластичный GT 80мм 4м №1";"30";"012024";"30";;;;;;"11490";"11490";"11845";"11845";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"491";"A8284";;"Бинт эластичный GT 80мм 1.5м №1";"30";"032023";"27";;;;;;"5437";"5437";"5605";"5605";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"492";"A8283";;"Бинт эластичный GT 80мм 2м №1";"30";"032023";"227";;;;;;"6611";"6611";"6815";"6815";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"493";"A8282";;"Бинт эластичный GT 80мм 3м №1";"30";"012024";"285";;;;;;"9021";"9021";"9300";"9300";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"494";"A8280";;"Бинт эластичный GT 80мм 5м №1";"30";"012024";"249";;;;;;"14036";"14036";"14470";"14470";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"495";"A33877";;"Бинт тканые мед нестерилные 7м х 14 см";"300";"02";"21";;;;;;"2541";"2541";"2620";"2620";"01.01.2029";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"496";"A17944";;"Бинт эластичный GT 100мм 0.6м №1";"30";"012024";"1";;;;;;"4583";"4583";"4725";"4725";"01.03.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"497";"A17113";;"Бинт эластичный GT 120мм 0.6м №1";"30";"012024";"5";;;;;;"5791";"5791";"5970";"5970";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"498";"A17112";;"Бинт эластичный GT 120мм 1м №1";"30";"012024";"5";;;;;;"6164";"6164";"6355";"6355";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"499";"A17947";;"Бинт эластичный GT 140мм 2м №1";"30";"012024";"83";;;;;;"11000";"11000";"11340";"11340";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"500";"A17946";;"Бинт эластичный GT 140мм 3м №1";"30";"012024";"26";;;;;;"15355";"15355";"15830";"15830";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"501";"A17945";;"Бинт эластичный GT 140мм 4м №1";"30";"012024";"8";;;;;;"21083";"21083";"21735";"21735";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"502";"A17942";;"Бинт эластичный GT 80мм 1м №1";"30";"012024";"27";;;;;;"4089";"4089";"4215";"4215";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"503";"A17941";;"Бинт эластичный GT 80мм 6м №1";"30";"012024";"8";;;;;;"17266";"17266";"17800";"17800";"01.01.2027";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"504";"A26326";;"Гетры мед. антиварикозные GT R-M №1";"20";"02.";"5";;;;;;"23862";"23862";"24600";"24600";"01.06.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"505";"A26325";;"Гетры мед. антиварикозные GT R-S №1";"10";"02";"5";;;;;;"25346";"25346";"26130";"26130";"01.06.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"506";"A26328";;"Гетры мед. антиварикозные GT R-XL №1";"20";"02";"5";;;;;;"23867";"23867";"24605";"24605";"01.06.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"507";"A26329";;"Гетры эластичный GT R-3 №1";"80";"02.";"46";;;;;;"5060";"5060";"5217";"5217";"01.05.2026";"БАД";"ELASTIC MEDICAL TEX/Узбекистан"
"508";"A26330";;"Гетры эластичный GT R-4 №1";"80";"02";"128";;;;;;"5345";"5345";"5510";"5510";"01.05.2026";"БАД";"ELASTIC MEDICAL TEX/Узбекистан"
"509";"A26323";;"Наколенники эластичный GT R-L №1";"30";"02";"4";;;;;;"15303";"15303";"15776";"15776";"01.05.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"510";"A26319";;"Наколенники эластичный GT R-M №1";"30";"02";"5";;;;;;"15303";"15303";"15776";"15776";"01.05.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"511";"A26322";;"Наколенники эластичный GT R-S №1";"30";"02";"14";;;;;;"15466";"15466";"15944";"15944";"01.05.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"512";"A26324";;"Наколенники эластичный GT R-XL №1";"30";"02";"7";;;;;;"15753";"15753";"16240";"16240";"01.05.2026";"НДС";"ELASTIC MEDICAL TEX/Узбекистан"
"Emery Pharma";;;;;;;;;;;;;;;;;;
"513";"A33876";;"Шприц 10мл №1";"1200";"2З0210";"27470";;;;;;"451";"451";"451";"451";"01.01.2026";"НДС";"Emery Pharma/Узбекистан"
"Eurolife Healthcare Pvt";;;;;;;;;;;;;;;;;;
"514";"03004326008164001";;"Левон инф.500мг/100мл№1";"60";"CIG24006";"105";;;;;;"45720";"45720";"45720";"45720";"01.02.2026";"НДС";"Eurolife Healthcare Pvt/Индия"
"EVER Neuro pharma GmbH";;;;;;;;;;;;;;;;;;
"515";"03004499043001001";;"Церебролизин амп.10мл№5";"120";"E4FJ1A";"208";;;;;;"287557";"287557";"296450";"296450";"01.11.2028";"НДС";"EVER Neuro pharma GmbH/Австрия"
"516";"03004499043001003";;"Церебролизин амп.20мл№5";"60";"E8DN1B";"99";;;;;;"508721";"508721";"524455";"524455";"01.09.2028";"НДС";"EVER Neuro pharma GmbH/Австрия"
"517";"03004499043001005";;"Церебролизин амп.5мл№5";"200";"E4HX1A";"169";;;;;;"196395";"196395";"202469";"202469";"01.08.2028";"НДС";"EVER Neuro pharma GmbH/Австрия"
"EVRO STANDART SP PHARMACEUTICAL";;;;;;;;;;;;;;;;;;
"518";"A36488";;"Ингалипт спрей 20мл Evro";"100";"H4";"330";;;;;;"8473";"8473";"8735";"8735";"01.12.2025";"БАД";"EVRO STANDART SP PHARMACEUTICAL/Узбекистан"
"Farbe Firma Pvt.Ltd";;;;;;;;;;;;;;;;;;
"519";"A56745";;"Риебин р-р д/инъек.20мг/5мл №5 Железа";"1";"ABC24002";"8";;;;;;"335615";"335615";"345995";"345995";"01.01.2026";"НДС";"Farbe Firma Pvt.Ltd/Индия"
"FARM FORMAT";;;;;;;;;;;;;;;;;;
"520";"A36151";;"Бетагин-FF р-р 10% 50мл№1";"312";"01";"42";;;;;;"25322";"25322";"26105";"26105";"01.03.2026";"БАД";"FARM FORMAT/Узбекистан"
"521";"A29537";;"Кальций глицерофосфат таб. №10";"400";"01";"29";;;;;;"5857";"5857";"6038";"6038";"01.02.2027";"БАД";"FARM FORMAT/Узбекистан"
"522";"A55068";;"Ковифлазид капли 30мл.№1";"40";"02";"4";;;;;;"192060";"192060";"198000";"198000";"01.06.2027";"БАД";"FARM FORMAT/Узбекистан"
"523";"A55069";;"Монталин Форте капс.600мг №40";"72";"01.";"141";;;;;;"50581";"50581";"52145";"52145";"01.12.2026";"БАД";"FARM FORMAT/Узбекистан"
"524";"A24756";;"Хлорофиллиптим плюс спрей 20мл№1";"1";"01";"638";;;;;;"11465";"11465";"11820";"11820";"01.01.2027";"БАД";"FARM FORMAT/Узбекистан"
"Farmabest Ilac";;;;;;;;;;;;;;;;;;
"525";"A55786";;"Актинейро кидс сироп 150мл";"40";"ANK0923";"10";;;;;;"92878";"92878";"95750";"95750";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"526";"A55788";;"Динефрин р-р д/прием внутрь 600мл";"12";"DIN0923";"3";;;;;;"137299";"137299";"141545";"141545";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"527";"A55789";;"Иммуномакс капс. №20";"117";"IMX0923";"4";;;;;;"129223";"129223";"133220";"133220";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"528";"A55790";;"Иммуномакс Кидс сироп 150мл";"40";"IMK0923";"3";;;;;;"117108";"117108";"120730";"120730";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"529";"A55793";;"Йодомакс таб. №30";"47";"YOD0923";"15";;;;;;"61382";"61382";"63280";"63280";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"530";"A55796";;"Максидей таб. №30";"117";"MAX0923";"5";;;;;;"121148";"121148";"124895";"124895";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"531";"A55797";;"Нефродел таб. №60";"117";"NET0923";"3";;;;;;"101763";"101763";"104910";"104910";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"532";"A55799";;"Позитив Форте таб.№30";"117";"POF0923";"5";;;;;;"129223";"129223";"133220";"133220";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"533";"A55785";;"Премакс таб.№30";"47";"PRE0923";"19";;;;;;"96918";"96918";"99915";"99915";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"534";"A55800";;"Спероген перфоменс таб.№30";"117";"SPE0923";"8";;;;;;"161529";"161529";"166525";"166525";"01.09.2026";"БАД";"Farmabest Ilac/Турция"
"Farmaprim SRL";;;;;;;;;;;;;;;;;;
"535";"03004167003003001";;"Анузол-Фармаприм супп.рек. №10";"80";"H19052024";"18";;;;;;"15520";"15520";"16000";"16000";"01.05.2027";"НДС";"Farmaprim SRL/Молдова"
"536";"03004409001001006";;"Индометацин - Фармаприм супп.рек. 100мг №6";"90";"H28062024";"565";;;;;;"14803";"14803";"15261";"15261";"01.06.2027";"НДС";"Farmaprim SRL/Молдова"
"537";"03004409001005001";;"Индометацин - Фармаприм супп.рек. 50мг №10";"80";"H03072024";"585";;;;;;"16369";"16369";"16875";"16875";"01.07.2027";"НДС";"Farmaprim SRL/Молдова"
"538";"03004246004001001";;"Клиндабиокс супп. ваг. 100мг №3";"80";"А21042023";"113";;;;;;"81947";"81947";"84482";"84482";"01.04.2026";"НДС";"Farmaprim SRL/Молдова"
"539";"03004410004030001";;"Мелоксикам-Фармаприм супп.рек. 15мг №10";"80";"H10052024";"70";;;;;;"49390";"49390";"50918";"50918";"01.05.2027";"НДС";"Farmaprim SRL/Молдова"
"540";"03004410004030002";;"Мелоксикам-Фармаприм супп.рек. 7,5мг №10";"80";"H04042024";"85";;;;;;"43745";"43745";"45098";"45098";"01.04.2027";"НДС";"Farmaprim SRL/Молдова"
"541";"03004250012018001";;"Метромикон Форте супп. ваг. №7";"60";"А21052023";"9";;;;;;"83376";"83376";"85955";"85955";"01.05.2026";"НДС";"Farmaprim SRL/Молдова"
"542";"03004452001050001";;"Парацетамол - Фармаприм супп.рек. 125мг №6";"80";"H06022024";"150";;;;;;"9926";"9926";"10233";"10233";"01.02.2027";"НДС";"Farmaprim SRL/Молдова"
"543";"03004452001050002";;"Парацетамол - Фармаприм супп.рек. 250мг №6";"80";"H14022024";"348";;;;;;"10638";"10638";"10968";"10968";"01.02.2027";"НДС";"Farmaprim SRL/Молдова"
"544";"03004252005004001";;"Повидон-Йодин супп.ваг. 200мг №14";"60";"H18102023";"169";;;;;;"33111";"33111";"34135";"34135";"01.10.2026";"НДС";"Farmaprim SRL/Молдова"
"545";"03004246002003001";;"Примафунгин-Фармаприм супп.ваг. 100мг №3";"80";"C15022024";"14";;;;;;"51506";"51506";"53100";"53100";"01.02.2026";"НДС";"Farmaprim SRL/Молдова"
"546";"03004267003003001";;"Эстринорм супп. ваг. 0,5мг №15";"80";"R03112023";"11";;;;;;"117001";"117001";"120620";"120620";"01.11.2026";"НДС";"Farmaprim SRL/Молдова"
"Fidia Farmaceutici S.p.A.";;;;;;;;;;;;;;;;;;
"547";"03004436001003001";;"Гиалган Фидия р-р в/в 20мг/2мл (шприц)";"1";"F32670";"5";;;;;;"611648";"611648";"630565";"630565";"01.08.2025";"НДС";"Fidia Farmaceutici S.p.A./Италия"
"548";"03004499041001001";;"Липосом форте р-р д/ин 28мг/мл 2мл №5";"240";"G28730A";"84";;;;;;"186384";"186384";"192149";"192149";"01.06.2026";"НДС";"Fidia Farmaceutici S.p.A./Италия"
"Fisiopharma";;;;;;;;;;;;;;;;;;
"549";"03004504001005001";;"Глиатилин 400мг №14 капс.";"98";"EF24020";"4";;;;;;"220947";"220947";"227780";"227780";"01.03.2027";"НДС";"Fisiopharma/Италия"
"FULTON medicinali S.p.A.";;;;;;;;;;;;;;;;;;
"550";"A14730";;"Вагимин супп.ваг.№10";"540";"011022";"21";;;;;;"147324";"147324";"151880";"151880";"01.10.2025";"НДС";"FULTON medicinali S.p.A./Италия"
"551";"A12209";;"Стериназол капс.150мг№4 Флуконазол";"400";"010322";"8";;;;;;"95006";"95006";"97944";"97944";"01.03.2025";"НДС";"FULTON medicinali S.p.A./Италия"
"552";"A29734";;"Вагинерсин супп. №10";"200";"D23055";"25";;;;;;"158450";"158450";"163350";"163350";"01.02.2026";"БАД";"FULTON medicinali S.p.A./Италия"
"553";"A54225";;"Ринотин супп. №10";"1";"D23302";"101";;;;;;"153347";"153347";"158090";"158090";"01.11.2026";"БАД";"FULTON medicinali S.p.A./Италия"
