;;;;;;;;;;;;;;;;;;
"Абдулхаев Фаррух";;;;;;;;;;;;;;;;;;
"Price List";;;;;;;;;;;;;;;;;;
"03 окт 2024";;;;;;;;;;;;;;;;;;
"в„–";"Code";"Barcode";"Name";"Qty per Box";"Card Number";"Balance";"Your order";"Price Type: Акция";"Акция with margin";"Price Type: Возврат";"Возврат with margin";"Price Type: При 100% Оплате (перечисление)";"При 100% Оплате (перечисление) with margin";"Price Type: Цена договорная (перечисление)";"Цена договорная (перечисление) with margin";"Expiry Date";"Группа";"Producer"
"1012";"03004337001114002";;"Фузол таб.150мг№1 Флуканазол";"10";"F02W01";"6";;;;;;"25312";"25312";"26095";"26095";"01.03.2026";"НДС";"Mediwin Pharmaceuticals/Индия"
"1013";"03004337001114003";;"Фузол таб.200мг№4 Флуканазол";"10";"F06W01";"5";;;;;;"45842";"45842";"47260";"47260";"01.07.2026";"НДС";"Mediwin Pharmaceuticals/Индия"
"1014";"03004337001114001";;"Фузол таб.50мг№4 Флуканазол";"10";"F05W01";"52";;;;;;"21545";"21545";"22211";"22211";"01.07.2026";"НДС";"Mediwin Pharmaceuticals/Индия"
"1015";"03004313002022001";;"Цефвин таб.250мг№10";"10";"C30W02";"12";;;;;;"67628";"67628";"69720";"69720";"01.11.2025";"НДС";"Mediwin Pharmaceuticals/Индия"
"1016";"03004313002022003";;"Цефвин таб.500мг№10";"10";"C31W02";"10";;;;;;"93154";"93154";"96034";"96034";"01.11.2025";"НДС";"Mediwin Pharmaceuticals/Индия"
"1017";"03004314001015001";;"Цефолаб пор.инъек.1000мг№1";"500";"NICIE-006";"110";;;;;;"30526";"30526";"31470";"31470";"01.06.2026";"НДС";"Mediwin Pharmaceuticals/Индия"
"Medochemie Ltd";;;;;;;;;;;;;;;;;;
"1018";"03004180006002001";;"Немотан таб.30мг№30 (Нимодипин)";"10";"A7L054";"19";;;;;;"145316";"145316";"149810";"149810";"01.11.2026";"НДС";"Medochemie Ltd/Кипр"
"Mega Farm Service";;;;;;;;;;;;;;;;;;
"1019";"A13414";;"Детская присыпка 100г";"120";"20062023";"2";;;;;;"6214";"6214";"6406";"6406";"01.06.2028";"БАД";"Mega Farm Service/Узбекистан"
"1020";"A56389";;"Арлев Нео саше 5г №20";"36";"20022024";"36";;;;;;"266110";"266110";"274340";"274340";"01.02.2026";"БАД";"Mega Farm Service/Узбекистан"
"1021";"A35064";;"Арлев саше 5г №20";"36";"03072023";"3";;;;;;"267269";"267269";"275535";"275535";"01.07.2025";"БАД";"Mega Farm Service/Узбекистан"
"1022";"A18597";;"Бифидум Мега саше 1г.№10";"125";"20052024";"3";;;;;;"11331";"11331";"11681";"11681";"01.05.2026";"БАД";"Mega Farm Service/Узбекистан"
"1023";"A34371";;"Бифидумбактерин+Железом Fe+2 саше 1г №10";"125";"01072024";"10";;;;;;"11353";"11353";"11704";"11704";"01.07.2026";"БАД";"Mega Farm Service/Узбекистан"
"1024";"A17157";;"Бифидумбактерин+Магнием 1г.№10 саше";"125";"15042024";"1";;;;;;"11331";"11331";"11681";"11681";"01.04.2026";"БАД";"Mega Farm Service/Узбекистан"
"1025";"A34369";;"Бифидумбактерин+Селеном  Se+2 саше 1г №10";"125";"01032024";"10";;;;;;"11353";"11353";"11704";"11704";"01.03.2026";"БАД";"Mega Farm Service/Узбекистан"
"1026";"A17158";;"Бифидумбактерин+Цинком 1г.№10 саше";"125";"13082024";"10";;;;;;"11331";"11331";"11681";"11681";"01.08.2026";"БАД";"Mega Farm Service/Узбекистан"
"1027";"A33647";;"Лактобактерин Мега фл. 0,25г №10";"180";"20052024";"40";;;;;;;;;;"01.05.2026";"БАД";"Mega Farm Service/Узбекистан"
"1028";"A17160";;"Лактобактерин+Вит.С саше №10";"125";"01072024";"15";;;;;;"11330";"11330";"11680";"11680";"01.07.2026";"БАД";"Mega Farm Service/Узбекистан"
"1029";"A34373";;"Лактобактерин+Железом Fe+2 саше 1г №10";"125";"01032024";"5";;;;;;"11330";"11330";"11680";"11680";"01.03.2026";"БАД";"Mega Farm Service/Узбекистан"
"1030";"A17159";;"Лактобактерин-Мега саше №10";"125";"01072024";"1";;;;;;"11300";"11300";"11649";"11649";"01.07.2026";"БАД";"Mega Farm Service/Узбекистан"
"Mega Lifesciences";;;;;;;;;;;;;;;;;;
"1031";"03004012004003001";;"Барол капс.20мг№30 Рабепразол";"180";"BAL02359";"69";;;;;;"74486";"74486";"76790";"76790";"01.09.2025";"НДС";"Mega Lifesciences/Тайланд"
"1032";"03004068002001002";;"Витакап капс.№100 Поливитамин+мультиминерал";"10";"23I18F2";"22";;;;;;"192945";"192945";"198912";"198912";"01.09.2025";"НДС";"Mega Lifesciences/Тайланд"
"1033";"03004141006003002";;"Гофен капс.400мг№60";"10";"24A09A1";"24";;;;;;"121837";"121837";"125605";"125605";"01.01.2026";"НДС";"Mega Lifesciences/Тайланд"
"1034";"03004079002012001";;"Енат капс.400МЕ.№30 Вит.Е";"60";"23J17E4";"24";;;;;;"103696";"103696";"106903";"106903";"01.10.2026";"НДС";"Mega Lifesciences/Тайланд"
"1035";"A9668";;"Земан-SХ капс.№30 Вит.коплекс";"54";"23K26B3";"33";;;;;;"168533";"168533";"173745";"173745";"01.11.2025";"БАД";"Mega Lifesciences/Тайланд"
"1036";"03004059001023001";;"Панфор-SR.таб.1000мг№100";"48";"PAF02898";"14";;;;;;"159944";"159944";"164891";"164891";"01.09.2026";"НДС";"Mega Lifesciences/Тайланд"
"1037";"03004059001023002";;"Панфор-SR.таб.500мг№100";"60";"PAF01730";"11";;;;;;"113786";"113786";"117305";"117305";"01.09.2026";"НДС";"Mega Lifesciences/Тайланд"
"1038";"03004060014003001";;"Перглим таб.2мг№30";"480";"PEG02108";"11";;;;;;"64944";"64944";"66953";"66953";"01.02.2026";"НДС";"Mega Lifesciences/Тайланд"
"1039";"A9672";;"Фенза капс.№30 Вит.ком.беременых";"54";"24F29C1";"46";;;;;;"156725";"156725";"161572";"161572";"01.06.2026";"БАД";"Mega Lifesciences/Тайланд"
"1040";"A21818";;"Енат Вит-Е крем.50г";"72";"230706O005";"17";;;;;;"93256";"93256";"96140";"96140";"01.12.2025";"НДС";"Mega Lifesciences/Тайланд"
"1041";"03004012001018001";;"Лимзер капс.20мг№30 Домперидон+Омепразол";"180";"LIZ01145";"11";;;;;;"72881";"72881";"75135";"75135";"01.04.2026";"НДС";"Mega Lifesciences/Тайланд"
"1042";"A58188";;"Уноминт  мягк.капс №10";"120";"24F15C2";"30";;;;;;"25287";"25287";"26069";"26069";"01.06.2026";"БАД";"Mega Lifesciences/Тайланд"
"Menarini International Operations Luxembourg S.A";;;;;;;;;;;;;;;;;;
"1043";"03004141015001001";;"Ранекса таб.1000мг №60";"72";"49002";"20";;;;;;"455017";"455017";"469090";"469090";"01.01.2029";"НДС";"Menarini International Operations Luxembourg S.A/Люксембург"
"Merck KGaA";;;;;;;;;;;;;;;;;;
"1044";"03004059001008001";;"Глюкофаж таб. 1000мг №60";"50";"Y08720";"706";;;;;;"111369";"111369";"114813";"114813";"01.07.2026";"НДС";"Merck KGaA/Германия"
"1045";"03004059001049002";;"Глюкофаж таб.500мг№60";"80";"Y08569";"317";;;;;;"60004";"60004";"61860";"61860";"01.05.2028";"НДС";"Merck KGaA/Германия"
"1046";"03004059001049003";;"Глюкофаж таб.850мг№60";"80";"Y08626";"478";;;;;;"77124";"77124";"79509";"79509";"01.05.2028";"НДС";"Merck KGaA/Германия"
"1047";"03004174004001001";;"Конкор таб.10мг№30";"120";"G012R9";"76";;;;;;"84227";"84227";"86832";"86832";"01.05.2025";"НДС";"Merck KGaA/Германия"
"1048";"03004174004001009";;"Конкор таб.5мг№50";"120";"G022PE";"9";;;;;;"90005";"90005";"92789";"92789";"01.08.2028";"НДС";"Merck KGaA/Германия"
"1049";"03004174004039001";;"Конкор-Кор таб 2.5мг№30";"120";"G027DT";"13";;;;;;"48751";"48751";"50259";"50259";"01.09.2026";"НДС";"Merck KGaA/Германия"
"1050";"A22156";;"Глюкофаж XR таб.1000мг№60";"40";"Y16340";"96";;;;;;"156536";"156536";"161377";"161377";"01.12.2026";"НДС";"Merck KGaA/Германия"
"1051";"03004300001002005";;"Тирозол таб. 10мг№50";"200";"G01Y1J";"290";;;;;;"94246";"94246";"97161";"97161";"01.04.2027";"НДС";"Merck KGaA/Германия"
"1052";"03004300001005001";;"Тирозол таб.5мг№50";"200";"G02187";"556";;;;;;"60005";"60005";"61861";"61861";"01.04.2027";"НДС";"Merck KGaA/Германия"
"1053";"03004298001013003";;"Эутирокс таб. 75мкг №100";"120";"G022R1";"467";;;;;;"37663";"37663";"38828";"38828";"01.08.2026";"НДС";"Merck KGaA/Германия"
"1054";"03004298001013001";;"Эутирокс таб.125мкг №100";"120";"G01XTG";"40";;;;;;"44839";"44839";"46226";"46226";"01.04.2026";"НДС";"Merck KGaA/Германия"
"MERCK SANTE SaS";;;;;;;;;;;;;;;;;;
"1055";"03004059001008002";;"Глюкофаж XR таб.500мг№60";"40";"Y15223";"318";;;;;;"87236";"87236";"89934";"89934";"01.05.2026";"НДС";"MERCK SANTE SaS/Франция"
"Merckle GmbH";;;;;;;;;;;;;;;;;;
"1056";"03004554005001006";;"Амбробене сироп 15мг/5мл100мл№1";"50";"A73245";"2764";;;;;;"29388";"29388";"30297";"30297";"01.11.2028";"НДС";"Merckle GmbH/Германия"
"Midway Pharmaceuticals Pvt. Ltd";;;;;;;;;;;;;;;;;;
"1057";"03004409002062002";;"Дикломид амп.75мг/3мл№5 Диклофенак";"200";"LE22080";"31";;;;;;"28219";"28219";"29092";"29092";"01.06.2025";"НДС";"Midway Pharmaceuticals Pvt. Ltd/Индия"
"Miller pharma";;;;;;;;;;;;;;;;;;
"1058";"03004452002209001";;"Биларген таб.500мг+20мг№100";"160";"EUZBI23005";"10";;;;;;"29390";"29390";"30299";"30299";"01.10.2026";"НДС";"Miller pharma/Индия"
"1059";"A57228";;"Ферамил капс.№30";"1";"23MCE1001";"10";;;;;;"47595";"47595";"49067";"49067";"01.09.2025";"НДС";"Miller pharma/Индия"
"Miltonia Health Science Ltd";;;;;;;;;;;;;;;;;;
"1060";"03004923007001001";;"Вагимилт вагин.супп.№7";"20";"S2320305";"54";;;;;;"103581";"103581";"106785";"106785";"01.03.2026";"НДС";"Miltonia Health Science Ltd/Великобритания"
"1061";"A32544";;"Бициклол таб. 25мг №18";"10";"230618";"70";;;;;;"485471";"485471";"500485";"500485";"01.05.2026";"НДС";"Miltonia Health Science Ltd/Великобритания"
"1062";"A32545";;"Гиноген HP лиоф. пор.приг р-ра 75МЕ №1 фл.";"25";"EOM12322";"8";;;;;;"286017";"286017";"294862";"294862";"01.09.2026";"НДС";"Miltonia Health Science Ltd/Великобритания"
"MIRAXMEDOV B.R";;;;;;;;;;;;;;;;;;
"1063";"A5440";;"Бандаж мед.послеоперац.поддерж ребры.Жёсткий R-L №1 UNIVERSAL";"15";"062023";"6";;;;;;"68715";"68715";"70840";"70840";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1064";"A5438";;"Бандаж мед.послеоперац.поддерж ребры.Жёсткий R-M №1 UNIVERSAL";"15";"062023";"3";;;;;;"68715";"68715";"70840";"70840";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1065";"A12664";;"Бандаж мед.послеоперац.поддерж ребры.Жёсткий R-S №1 UNIVERSAL";"15";"062023";"3";;;;;;"68715";"68715";"70840";"70840";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1066";"A5446";;"Бандаж мед.послеоперац.поддерж ребры.Жёсткий R-XL №1 UNIVERSAL";"15";"062023";"3";;;;;;"68715";"68715";"70840";"70840";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1067";"A11298";;"Бинт эластич. R100mm-6m№1 NORMAL";"30";"7.";"8";;;;;;"23542";"23542";"24270";"24270";"01.07.2027";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1068";"A11306";;"Бинт эластич. R120mm-5m№1 NORMAL";"30";"001.";"1";;;;;;"21228";"21228";"21885";"21885";"01.04.2029";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1069";"A11312";;"Бинт эластич. R140mm-5m№1 NORMAL";"30";"001";"8";;;;;;"29934";"29934";"30860";"30860";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1070";"A11289";;"Бинт эластич. R80mm-6m№1 NORMAL";"45";"1";"10";;;;;;"19701";"19701";"20310";"20310";"01.07.2027";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1071";"A5425";;"Гетры эластичные R-№1 UNIVERSAL";"300";"1";"18";;;;;;"6451";"6451";"6650";"6650";"01.01.2029";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1072";"A5428";;"Наколенники эластич.R-L №1 UNIVERSAL";"15";"112023";"4";;;;;;"24687";"24687";"25450";"25450";"01.11.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1073";"A5429";;"Наколенники эластич.R-XL №1 UNIVERSAL";"15";"112023";"3";;;;;;"24690";"24690";"25453";"25453";"01.11.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1074";"A5427";;"Наколенники эластич.R-М №1 UNIVERSAL";"15";"001";"9";;;;;;"24686";"24686";"25450";"25450";"01.05.2029";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1075";"A12680";;"Пояс мед.послеоперац.эластич.R-L №1 ULTRA";"15";"062023";"2";;;;;;"46725";"46725";"48170";"48170";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1076";"A12678";;"Пояс мед.послеоперац.эластич.R-S №1 ULTRA";"15";"1";"2";;;;;;"46633";"46633";"48075";"48075";"01.02.2027";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1077";"A12681";;"Пояс мед.послеоперац.эластич.R-XL №1 ULTRA";"15";"022023";"2";;;;;;"46633";"46633";"48075";"48075";"01.02.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1078";"A12679";;"Пояс мед.послеоперац.эластич.R-М №1 ULTRA";"15";"062023";"2";;;;;;"46633";"46633";"48075";"48075";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1079";"A5447";;"Пояс подтяжка для похудения R-S №1 UNIVERSAL";"15";"1";"1";;;;;;"46725";"46725";"48170";"48170";"01.11.2027";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1080";"A5576";;"Пояс эластич. Противорадикулитный. R-L №1 UNIVERSAL";"15";"1";"4";;;;;;"41225";"41225";"42500";"42500";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1081";"A5575";;"Пояс эластич. Противорадикулитный. R-M №1 UNIVERSAL";"15";"1";"2";;;;;;"41225";"41225";"42500";"42500";"01.12.2027";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1082";"A5421";;"Пояс эластич. Противорадикулитный. R-S №1 UNIVERSAL";"15";"1";"2";;;;;;"41225";"41225";"42500";"42500";"01.11.2026";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1083";"A21035";;"Бандаж мед.послеоперац.поддерж ребры.Жёсткий R-ХXL №1 UNIVERSAL";"15";"062023";"3";;;;;;"68715";"68715";"70840";"70840";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1084";"A24015";;"Бандаж поддержив.для руки. Летний R-M №1 ULTRA";"15";"001";"11";;;;;;"33919";"33919";"34968";"34968";"01.03.2029";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1085";"A24017";;"Бандаж поддержив.для руки. Летний R-ХL №1 ULTRA";"15";"001";"3";;;;;;"34588";"34588";"35658";"35658";"01.03.2029";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1086";"A21047";;"Пояс дородовой мед.с корсетом ULTRA летний R-XL №1";"15";"062023";"3";;;;;;"45411";"45411";"46815";"46815";"01.06.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1087";"A21049";;"Пояс мед.послеоперац.эластич.R-XXL №1 ULTRA";"15";"1";"2";;;;;;"45318";"45318";"46720";"46720";"01.02.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1088";"A21053";;"Пояс послеродовой мед.с корсетом R-L №1 ULTRA";"15";"012023";"1";;;;;;"49475";"49475";"51005";"51005";"01.01.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1089";"A21052";;"Пояс послеродовой мед.с корсетом R-M №1 ULTRA";"15";"001";"2";;;;;;"49469";"49469";"50999";"50999";"01.04.2029";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"1090";"A21051";;"Пояс послеродовой мед.с корсетом R-S №1 ULTRA";"15";"012023";"5";;;;;;"49475";"49475";"51005";"51005";"01.01.2028";"БАД";"MIRAXMEDOV B.R/Узбекистан"
"Mu Lin Sen";;;;;;;;;;;;;;;;;;
"1091";"03004252003003001";;"Вольфуран таб.0.2мг№14";"300";"240301";"15";;;;;;"100904";"100904";"104025";"104025";"01.02.2026";"НДС";"Mu Lin Sen/Китай"
"1092";"03004216005001001";;"Герпес-Стоп крем 1% 10г";"450";"230803";"3";;;;;;"51104";"51104";"52685";"52685";"01.07.2025";"НДС";"Mu Lin Sen/Китай"
"1093";"03004346006010001";;"Гиповин таб.300мг№6";"320";"240102";"1047";;;;;;"77134";"77134";"79520";"79520";"01.01.2026";"НДС";"Mu Lin Sen/Китай"
"1094";"03004030031001001";;"Ливерин капс.0.1г№24";"200";"230827102";"235";;;;;;"100992";"100992";"104115";"104115";"01.08.2025";"НДС";"Mu Lin Sen/Китай"
"1095";"03004220006004001";;"Мезодерм крем 0.1%.15г.№1";"10";"20240123";"245";;;;;;"57177";"57177";"58945";"58945";"01.01.2026";"НДС";"Mu Lin Sen/Китай"
"1096";"03004917002002002";;"Неодерм крем15г.№1";"240";"20231009";"409";;;;;;"51667";"51667";"53265";"53265";"01.10.2025";"НДС";"Mu Lin Sen/Китай"
"1097";"A11235";;"Пависин супп.ваг.№14";"200";"20230606";"39";;;;;;"166302";"166302";"171445";"171445";"01.06.2025";"НДС";"Mu Lin Sen/Китай"
"1098";"03004267010001001";;"Фемистрон крем интраваг.14г№1";"120";"20230705";"14";;;;;;"100099";"100099";"103195";"103195";"01.06.2026";"НДС";"Mu Lin Sen/Китай"
"1099";"03004334001009001";;"ФосфоциНео гранулы 3г№1пекетики";"600";"8231005";"40";;;;;;"81543";"81543";"84065";"84065";"01.09.2025";"НДС";"Mu Lin Sen/Китай"
"Multani Pharmaceuticals";;;;;;;;;;;;;;;;;;
"1100";"03004111001001001";;"Глобекс капс. №30";"200";"IC071";"185";;;;;;"26636";"26636";"27460";"27460";"01.11.2025";"НДС";"Multani Pharmaceuticals/Индия"
"1101";"03004527002007001";;"Пикмит крем 30г№1";"300";"10";"123";;;;;;"20661";"20661";"21300";"21300";"01.11.2026";"НДС";"Multani Pharmaceuticals/Индия"
"MUSTAFA FARM";;;;;;;;;;;;;;;;;;
"1102";"A11657";;"Шприц 2мл№1";"2000";"001";"100";;;;;;"478";"478";"493";"493";"01.01.2026";"НДС";"MUSTAFA FARM/Узбекистан"
"Myungmoon Pharm Co.Ltd";;;;;;;;;;;;;;;;;;
"1103";"03004093001053001";;"Эльстар амп.1000мг/5мл№10 Левокарнитин";"108";"0610323";"9";;;;;;"238078";"238078";"245442";"245442";"01.04.2025";"НДС";"Myungmoon Pharm Co.Ltd/Корея"
"Nabiqasim Industries";;;;;;;;;;;;;;;;;;
"1104";"03004550009001002";;"Ацефил-Каф сироп 120мл№1";"50";"ABF034";"3";;;;;;"20200";"20200";"20200";"20200";"01.08.2026";"НДС";"Nabiqasim Industries/Пакистан"
"Nanjing Baijingyu Pharma Co Ltd";;;;;;;;;;;;;;;;;;
"1105";"03004605006001001";;"Кетобест таб.№100";"100";"KGA329";"18";;;;;;"491317";"491317";"506512";"506512";"01.12.2026";"НДС";"Nanjing Baijingyu Pharma Co Ltd/Китай"
